name,total_pop,white_alone,black_alone,hispanic_latino,state,county,tract,pct_white,pct_black,pct_hispanic,GEOID
Census Tract 8200; Cook County; Illinois,2161,1622,0,72,17,031,820000,75.1,0.0,3.3,17031820000
Census Tract 8201.01; Cook County; Illinois,7998,6762,144,496,17,031,820101,84.5,1.8,6.2,17031820101
Census Tract 8201.03; Cook County; Illinois,4279,3175,104,694,17,031,820103,74.2,2.4,16.2,17031820103
Census Tract 8201.04; Cook County; Illinois,4466,3259,288,694,17,031,820104,73.0,6.4,15.5,17031820104
Census Tract 8202.02; Cook County; Illinois,3291,1903,64,1233,17,031,820202,57.8,1.9,37.5,17031820202
Census Tract 8202.03; Cook County; Illinois,3696,2581,0,690,17,031,820203,69.8,0.0,18.7,17031820203
Census Tract 8202.04; Cook County; Illinois,4332,3339,0,791,17,031,820204,77.1,0.0,18.3,17031820204
Census Tract 8203; Cook County; Illinois,5771,831,71,4399,17,031,820300,14.4,1.2,76.2,17031820300
Census Tract 8204; Cook County; Illinois,5265,413,950,3757,17,031,820400,7.8,18.0,71.4,17031820400
Census Tract 8205.01; Cook County; Illinois,5286,3159,85,1841,17,031,820501,59.8,1.6,34.8,17031820501
Census Tract 8205.02; Cook County; Illinois,5841,3676,325,1723,17,031,820502,62.9,5.6,29.5,17031820502
Census Tract 8206.03; Cook County; Illinois,5255,2731,427,1946,17,031,820603,52.0,8.1,37.0,17031820603
Census Tract 8206.04; Cook County; Illinois,3546,3073,3,414,17,031,820604,86.7,0.1,11.7,17031820604
Census Tract 8206.05; Cook County; Illinois,5617,1657,2486,797,17,031,820605,29.5,44.3,14.2,17031820605
Census Tract 8206.06; Cook County; Illinois,3975,2869,108,666,17,031,820606,72.2,2.7,16.8,17031820606
Census Tract 8207; Cook County; Illinois,7031,1891,12,5005,17,031,820700,26.9,0.2,71.2,17031820700
Census Tract 8208; Cook County; Illinois,3431,1170,15,2227,17,031,820800,34.1,0.4,64.9,17031820800
Census Tract 8209.01; Cook County; Illinois,5010,2278,46,2584,17,031,820901,45.5,0.9,51.6,17031820901
Census Tract 8209.02; Cook County; Illinois,6142,2196,0,3739,17,031,820902,35.8,0.0,60.9,17031820902
Census Tract 8210.01; Cook County; Illinois,4872,1931,93,2566,17,031,821001,39.6,1.9,52.7,17031821001
Census Tract 8210.02; Cook County; Illinois,5133,3011,131,1880,17,031,821002,58.7,2.6,36.6,17031821002
Census Tract 8211.01; Cook County; Illinois,4860,2817,53,1751,17,031,821101,58.0,1.1,36.0,17031821101
Census Tract 8211.02; Cook County; Illinois,4589,1554,51,2463,17,031,821102,33.9,1.1,53.7,17031821102
Census Tract 8212; Cook County; Illinois,5323,902,2646,1775,17,031,821200,16.9,49.7,33.3,17031821200
Census Tract 8213; Cook County; Illinois,5853,850,1977,2760,17,031,821300,14.5,33.8,47.2,17031821300
Census Tract 8214.01; Cook County; Illinois,2722,25,2528,58,17,031,821401,0.9,92.9,2.1,17031821401
Census Tract 8214.02; Cook County; Illinois,3375,19,2910,50,17,031,821402,0.6,86.2,1.5,17031821402
Census Tract 8215; Cook County; Illinois,1266,10,1110,75,17,031,821500,0.8,87.7,5.9,17031821500
Census Tract 8216; Cook County; Illinois,4269,1446,2011,690,17,031,821600,33.9,47.1,16.2,17031821600
Census Tract 8217; Cook County; Illinois,4800,3322,645,631,17,031,821700,69.2,13.4,13.1,17031821700
Census Tract 8218; Cook County; Illinois,5235,2855,1027,868,17,031,821800,54.5,19.6,16.6,17031821800
Census Tract 8219; Cook County; Illinois,5426,3383,785,875,17,031,821900,62.3,14.5,16.1,17031821900
Census Tract 8220; Cook County; Illinois,4299,2637,83,1368,17,031,822000,61.3,1.9,31.8,17031822000
Census Tract 8221.01; Cook County; Illinois,4565,3455,124,953,17,031,822101,75.7,2.7,20.9,17031822101
Census Tract 8221.02; Cook County; Illinois,4663,1961,1060,1132,17,031,822102,42.1,22.7,24.3,17031822102
Census Tract 8222; Cook County; Illinois,3805,2674,182,613,17,031,822200,70.3,4.8,16.1,17031822200
Census Tract 8223.01; Cook County; Illinois,3664,2638,50,888,17,031,822301,72.0,1.4,24.2,17031822301
Census Tract 8223.02; Cook County; Illinois,4485,3361,276,701,17,031,822302,74.9,6.2,15.6,17031822302
Census Tract 8224; Cook County; Illinois,6012,4300,177,1182,17,031,822400,71.5,2.9,19.7,17031822400
Census Tract 8225; Cook County; Illinois,4295,2847,208,984,17,031,822500,66.3,4.8,22.9,17031822500
Census Tract 8226.01; Cook County; Illinois,4545,3372,45,998,17,031,822601,74.2,1.0,22.0,17031822601
Census Tract 8226.02; Cook County; Illinois,7777,4833,1077,1021,17,031,822602,62.1,13.8,13.1,17031822602
Census Tract 8227.01; Cook County; Illinois,4905,2750,594,1280,17,031,822701,56.1,12.1,26.1,17031822701
Census Tract 8227.02; Cook County; Illinois,3364,2004,211,996,17,031,822702,59.6,6.3,29.6,17031822702
Census Tract 8228.01; Cook County; Illinois,3116,1819,320,833,17,031,822801,58.4,10.3,26.7,17031822801
Census Tract 8228.02; Cook County; Illinois,3651,2789,101,634,17,031,822802,76.4,2.8,17.4,17031822802
Census Tract 8229; Cook County; Illinois,2084,1356,217,460,17,031,822900,65.1,10.4,22.1,17031822900
Census Tract 8230.01; Cook County; Illinois,7263,3436,808,1475,17,031,823001,47.3,11.1,20.3,17031823001
Census Tract 8230.02; Cook County; Illinois,5196,3820,286,1081,17,031,823002,73.5,5.5,20.8,17031823002
Census Tract 8231.01; Cook County; Illinois,4317,3329,102,538,17,031,823101,77.1,2.4,12.5,17031823101
Census Tract 8231.02; Cook County; Illinois,3771,2514,101,1018,17,031,823102,66.7,2.7,27.0,17031823102
Census Tract 8232; Cook County; Illinois,4749,2809,419,1100,17,031,823200,59.1,8.8,23.2,17031823200
Census Tract 8233.02; Cook County; Illinois,5705,2285,1878,1198,17,031,823302,40.1,32.9,21.0,17031823302
Census Tract 8233.03; Cook County; Illinois,4255,2364,526,1242,17,031,823303,55.6,12.4,29.2,17031823303
Census Tract 8233.04; Cook County; Illinois,6282,3007,1519,1583,17,031,823304,47.9,24.2,25.2,17031823304
Census Tract 8234; Cook County; Illinois,4646,1291,1198,2118,17,031,823400,27.8,25.8,45.6,17031823400
Census Tract 8235; Cook County; Illinois,4426,1500,798,2122,17,031,823500,33.9,18.0,47.9,17031823500
Census Tract 8236.02; Cook County; Illinois,6164,4829,286,703,17,031,823602,78.3,4.6,11.4,17031823602
Census Tract 8236.03; Cook County; Illinois,2292,10,787,1488,17,031,823603,0.4,34.3,64.9,17031823603
Census Tract 8236.04; Cook County; Illinois,3281,2790,16,407,17,031,823604,85.0,0.5,12.4,17031823604
Census Tract 8236.05; Cook County; Illinois,4028,3153,247,509,17,031,823605,78.3,6.1,12.6,17031823605
Census Tract 8237.02; Cook County; Illinois,5805,4176,723,615,17,031,823702,71.9,12.5,10.6,17031823702
Census Tract 8237.03; Cook County; Illinois,9197,6030,296,2268,17,031,823703,65.6,3.2,24.7,17031823703
Census Tract 8237.04; Cook County; Illinois,4058,2941,212,726,17,031,823704,72.5,5.2,17.9,17031823704
Census Tract 8237.05; Cook County; Illinois,4770,3666,129,746,17,031,823705,76.9,2.7,15.6,17031823705
Census Tract 8238.01; Cook County; Illinois,5376,3975,303,344,17,031,823801,73.9,5.6,6.4,17031823801
Census Tract 8238.03; Cook County; Illinois,7186,6381,223,418,17,031,823803,88.8,3.1,5.8,17031823803
Census Tract 8238.05; Cook County; Illinois,3030,2554,41,269,17,031,823805,84.3,1.4,8.9,17031823805
Census Tract 8238.06; Cook County; Illinois,4203,3125,185,454,17,031,823806,74.4,4.4,10.8,17031823806
Census Tract 8239.01; Cook County; Illinois,4020,3394,161,182,17,031,823901,84.4,4.0,4.5,17031823901
Census Tract 8239.03; Cook County; Illinois,4568,4071,103,343,17,031,823903,89.1,2.3,7.5,17031823903
Census Tract 8239.04; Cook County; Illinois,3961,3478,3,334,17,031,823904,87.8,0.1,8.4,17031823904
Census Tract 8240.03; Cook County; Illinois,5995,5131,15,686,17,031,824003,85.6,0.3,11.4,17031824003
Census Tract 8240.04; Cook County; Illinois,4771,4296,70,121,17,031,824004,90.0,1.5,2.5,17031824004
Census Tract 8240.05; Cook County; Illinois,5749,5194,26,334,17,031,824005,90.3,0.5,5.8,17031824005
Census Tract 8240.06; Cook County; Illinois,6013,5229,189,394,17,031,824006,87.0,3.1,6.6,17031824006
Census Tract 8241.05; Cook County; Illinois,7423,5397,111,943,17,031,824105,72.7,1.5,12.7,17031824105
Census Tract 8241.06; Cook County; Illinois,6534,5635,241,504,17,031,824106,86.2,3.7,7.7,17031824106
Census Tract 8241.07; Cook County; Illinois,7430,5156,337,1855,17,031,824107,69.4,4.5,25.0,17031824107
Census Tract 8241.13; Cook County; Illinois,6703,5299,228,508,17,031,824113,79.1,3.4,7.6,17031824113
Census Tract 8241.14; Cook County; Illinois,5223,3947,184,173,17,031,824114,75.6,3.5,3.3,17031824114
Census Tract 8241.15; Cook County; Illinois,4064,3408,75,338,17,031,824115,83.9,1.8,8.3,17031824115
Census Tract 8241.16; Cook County; Illinois,5365,3649,291,1176,17,031,824116,68.0,5.4,21.9,17031824116
Census Tract 8241.19; Cook County; Illinois,5332,4467,326,312,17,031,824119,83.8,6.1,5.9,17031824119
Census Tract 8241.21; Cook County; Illinois,3105,2598,36,378,17,031,824121,83.7,1.2,12.2,17031824121
Census Tract 8241.22; Cook County; Illinois,5935,4976,118,551,17,031,824122,83.8,2.0,9.3,17031824122
Census Tract 8241.23; Cook County; Illinois,7648,5591,446,1067,17,031,824123,73.1,5.8,14.0,17031824123
Census Tract 8241.24; Cook County; Illinois,2909,1603,633,313,17,031,824124,55.1,21.8,10.8,17031824124
Census Tract 8241.25; Cook County; Illinois,4443,3674,55,670,17,031,824125,82.7,1.2,15.1,17031824125
Census Tract 8241.26; Cook County; Illinois,5416,4763,3,314,17,031,824126,87.9,0.1,5.8,17031824126
Census Tract 8241.27; Cook County; Illinois,4001,3268,79,494,17,031,824127,81.7,2.0,12.3,17031824127
Census Tract 8241.28; Cook County; Illinois,4445,3967,279,111,17,031,824128,89.2,6.3,2.5,17031824128
Census Tract 8241.29; Cook County; Illinois,4074,3553,178,176,17,031,824129,87.2,4.4,4.3,17031824129
Census Tract 8243; Cook County; Illinois,4891,212,4468,166,17,031,824300,4.3,91.4,3.4,17031824300
Census Tract 8244; Cook County; Illinois,1855,1094,406,279,17,031,824400,59.0,21.9,15.0,17031824400
Census Tract 8245.03; Cook County; Illinois,6135,4786,649,455,17,031,824503,78.0,10.6,7.4,17031824503
Census Tract 8245.05; Cook County; Illinois,6484,4479,240,1018,17,031,824505,69.1,3.7,15.7,17031824505
Census Tract 8245.07; Cook County; Illinois,3650,2845,140,430,17,031,824507,77.9,3.8,11.8,17031824507
Census Tract 8245.08; Cook County; Illinois,3188,2674,141,201,17,031,824508,83.9,4.4,6.3,17031824508
Census Tract 8245.09; Cook County; Illinois,5104,4195,296,414,17,031,824509,82.2,5.8,8.1,17031824509
Census Tract 8246.01; Cook County; Illinois,4207,3152,155,703,17,031,824601,74.9,3.7,16.7,17031824601
Census Tract 8246.02; Cook County; Illinois,6591,4366,736,941,17,031,824602,66.2,11.2,14.3,17031824602
Census Tract 8247.01; Cook County; Illinois,3532,1793,307,1219,17,031,824701,50.8,8.7,34.5,17031824701
Census Tract 8247.02; Cook County; Illinois,5530,1884,607,2361,17,031,824702,34.1,11.0,42.7,17031824702
Census Tract 8248; Cook County; Illinois,7133,800,1491,4723,17,031,824800,11.2,20.9,66.2,17031824800
Census Tract 8249; Cook County; Illinois,2952,870,1524,516,17,031,824900,29.5,51.6,17.5,17031824900
Census Tract 8250; Cook County; Illinois,4401,2410,659,623,17,031,825000,54.8,15.0,14.2,17031825000
Census Tract 8252; Cook County; Illinois,1921,822,284,657,17,031,825200,42.8,14.8,34.2,17031825200
Census Tract 8253.02; Cook County; Illinois,5472,4004,425,822,17,031,825302,73.2,7.8,15.0,17031825302
Census Tract 8253.03; Cook County; Illinois,3995,2868,275,799,17,031,825303,71.8,6.9,20.0,17031825303
Census Tract 8253.04; Cook County; Illinois,4192,3439,13,587,17,031,825304,82.0,0.3,14.0,17031825304
Census Tract 8254; Cook County; Illinois,5502,3481,348,1184,17,031,825400,63.3,6.3,21.5,17031825400
Census Tract 8255.01; Cook County; Illinois,5493,318,4905,201,17,031,825501,5.8,89.3,3.7,17031825501
Census Tract 8255.03; Cook County; Illinois,7559,637,6504,113,17,031,825503,8.4,86.0,1.5,17031825503
Census Tract 8255.04; Cook County; Illinois,3222,213,2762,201,17,031,825504,6.6,85.7,6.2,17031825504
Census Tract 8255.05; Cook County; Illinois,5346,311,4607,158,17,031,825505,5.8,86.2,3.0,17031825505
Census Tract 8256; Cook County; Illinois,5332,614,3839,767,17,031,825600,11.5,72.0,14.4,17031825600
Census Tract 8257; Cook County; Illinois,4028,411,2626,958,17,031,825700,10.2,65.2,23.8,17031825700
Census Tract 8258.01; Cook County; Illinois,3448,136,2957,134,17,031,825801,3.9,85.8,3.9,17031825801
Census Tract 8258.02; Cook County; Illinois,7239,126,6464,588,17,031,825802,1.7,89.3,8.1,17031825802
Census Tract 8258.03; Cook County; Illinois,5761,369,4819,253,17,031,825803,6.4,83.6,4.4,17031825803
Census Tract 8259; Cook County; Illinois,3442,239,2044,1151,17,031,825900,6.9,59.4,33.4,17031825900
Census Tract 8260; Cook County; Illinois,2724,422,852,1369,17,031,826000,15.5,31.3,50.3,17031826000
Census Tract 8261; Cook County; Illinois,4698,652,3105,931,17,031,826100,13.9,66.1,19.8,17031826100
Census Tract 8262.01; Cook County; Illinois,3837,250,3210,333,17,031,826201,6.5,83.7,8.7,17031826201
Census Tract 8262.02; Cook County; Illinois,5662,1111,2737,1638,17,031,826202,19.6,48.3,28.9,17031826202
Census Tract 8263.01; Cook County; Illinois,4365,122,3879,160,17,031,826301,2.8,88.9,3.7,17031826301
Census Tract 8263.03; Cook County; Illinois,3646,196,3392,51,17,031,826303,5.4,93.0,1.4,17031826303
Census Tract 8263.04; Cook County; Illinois,2947,197,2526,0,17,031,826304,6.7,85.7,0.0,17031826304
Census Tract 8264.01; Cook County; Illinois,3337,41,3173,104,17,031,826401,1.2,95.1,3.1,17031826401
Census Tract 8264.02; Cook County; Illinois,5109,169,4540,109,17,031,826402,3.3,88.9,2.1,17031826402
Census Tract 8265; Cook County; Illinois,5599,284,5143,27,17,031,826500,5.1,91.9,0.5,17031826500
Census Tract 8266; Cook County; Illinois,4872,32,4023,817,17,031,826600,0.7,82.6,16.8,17031826600
Census Tract 8267; Cook County; Illinois,4390,186,4082,40,17,031,826700,4.2,93.0,0.9,17031826700
Census Tract 8268; Cook County; Illinois,4942,533,1557,2721,17,031,826800,10.8,31.5,55.1,17031826800
Census Tract 8269.01; Cook County; Illinois,1728,74,1269,226,17,031,826901,4.3,73.4,13.1,17031826901
Census Tract 8269.02; Cook County; Illinois,1467,27,927,513,17,031,826902,1.8,63.2,35.0,17031826902
Census Tract 8270; Cook County; Illinois,3399,30,3087,174,17,031,827000,0.9,90.8,5.1,17031827000
Census Tract 8271; Cook County; Illinois,1999,17,1419,330,17,031,827100,0.9,71.0,16.5,17031827100
Census Tract 8272; Cook County; Illinois,3571,146,2167,1204,17,031,827200,4.1,60.7,33.7,17031827200
Census Tract 8273; Cook County; Illinois,2363,109,1496,345,17,031,827300,4.6,63.3,14.6,17031827300
Census Tract 8274; Cook County; Illinois,2781,65,2255,436,17,031,827400,2.3,81.1,15.7,17031827400
Census Tract 8275; Cook County; Illinois,4389,255,1466,2623,17,031,827500,5.8,33.4,59.8,17031827500
Census Tract 8276; Cook County; Illinois,2884,0,2708,0,17,031,827600,0.0,93.9,0.0,17031827600
Census Tract 8277; Cook County; Illinois,2659,97,2099,386,17,031,827700,3.6,78.9,14.5,17031827700
Census Tract 8278.01; Cook County; Illinois,4938,1247,3261,237,17,031,827801,25.3,66.0,4.8,17031827801
Census Tract 8278.02; Cook County; Illinois,3064,183,2628,198,17,031,827802,6.0,85.8,6.5,17031827802
Census Tract 8278.04; Cook County; Illinois,3037,335,2150,318,17,031,827804,11.0,70.8,10.5,17031827804
Census Tract 8278.05; Cook County; Illinois,2645,230,2246,0,17,031,827805,8.7,84.9,0.0,17031827805
Census Tract 8279.01; Cook County; Illinois,1936,159,1697,22,17,031,827901,8.2,87.7,1.1,17031827901
Census Tract 8279.02; Cook County; Illinois,4331,595,2211,914,17,031,827902,13.7,51.1,21.1,17031827902
Census Tract 8280; Cook County; Illinois,5119,1861,1557,1274,17,031,828000,36.4,30.4,24.9,17031828000
Census Tract 8281; Cook County; Illinois,5388,1799,2412,1146,17,031,828100,33.4,44.8,21.3,17031828100
Census Tract 8282.01; Cook County; Illinois,3492,898,1818,573,17,031,828201,25.7,52.1,16.4,17031828201
Census Tract 8282.02; Cook County; Illinois,5334,1541,2941,580,17,031,828202,28.9,55.1,10.9,17031828202
Census Tract 8283; Cook County; Illinois,3062,1254,1352,399,17,031,828300,41.0,44.2,13.0,17031828300
Census Tract 8284.01; Cook County; Illinois,3748,1979,1268,216,17,031,828401,52.8,33.8,5.8,17031828401
Census Tract 8284.02; Cook County; Illinois,3517,1026,1859,467,17,031,828402,29.2,52.9,13.3,17031828402
Census Tract 8285.03; Cook County; Illinois,4274,760,3071,339,17,031,828503,17.8,71.9,7.9,17031828503
Census Tract 8285.04; Cook County; Illinois,5413,1176,2933,772,17,031,828504,21.7,54.2,14.3,17031828504
Census Tract 8285.05; Cook County; Illinois,7218,1697,4169,1236,17,031,828505,23.5,57.8,17.1,17031828505
Census Tract 8285.07; Cook County; Illinois,4164,683,2575,275,17,031,828507,16.4,61.8,6.6,17031828507
Census Tract 8285.08; Cook County; Illinois,4095,453,2666,759,17,031,828508,11.1,65.1,18.5,17031828508
Census Tract 8286.01; Cook County; Illinois,4391,2431,1240,578,17,031,828601,55.4,28.2,13.2,17031828601
Census Tract 8286.02; Cook County; Illinois,4310,1474,2388,212,17,031,828602,34.2,55.4,4.9,17031828602
Census Tract 8287.01; Cook County; Illinois,4399,1211,2752,352,17,031,828701,27.5,62.6,8.0,17031828701
Census Tract 8287.02; Cook County; Illinois,3963,922,2400,209,17,031,828702,23.3,60.6,5.3,17031828702
Census Tract 8288.01; Cook County; Illinois,4892,1955,1950,509,17,031,828801,40.0,39.9,10.4,17031828801
Census Tract 8288.02; Cook County; Illinois,3252,810,1162,1070,17,031,828802,24.9,35.7,32.9,17031828802
Census Tract 8289; Cook County; Illinois,3769,488,1826,1393,17,031,828900,12.9,48.4,37.0,17031828900
Census Tract 8290; Cook County; Illinois,1034,2,965,67,17,031,829000,0.2,93.3,6.5,17031829000
Census Tract 8291; Cook County; Illinois,3382,565,665,2152,17,031,829100,16.7,19.7,63.6,17031829100
Census Tract 8292; Cook County; Illinois,5623,1121,1634,2759,17,031,829200,19.9,29.1,49.1,17031829200
Census Tract 8293.01; Cook County; Illinois,4080,1552,1741,595,17,031,829301,38.0,42.7,14.6,17031829301
Census Tract 8293.02; Cook County; Illinois,3291,358,1608,1321,17,031,829302,10.9,48.9,40.1,17031829302
Census Tract 8294.01; Cook County; Illinois,948,0,708,240,17,031,829401,0.0,74.7,25.3,17031829401
Census Tract 8294.02; Cook County; Illinois,3089,604,2028,177,17,031,829402,19.6,65.7,5.7,17031829402
Census Tract 8295; Cook County; Illinois,3986,1215,1161,1506,17,031,829500,30.5,29.1,37.8,17031829500
Census Tract 8296; Cook County; Illinois,3016,1571,521,745,17,031,829600,52.1,17.3,24.7,17031829600
Census Tract 8297; Cook County; Illinois,2904,798,1706,218,17,031,829700,27.5,58.7,7.5,17031829700
Census Tract 8298; Cook County; Illinois,6613,2510,3471,94,17,031,829800,38.0,52.5,1.4,17031829800
Census Tract 8299.02; Cook County; Illinois,7171,536,6446,126,17,031,829902,7.5,89.9,1.8,17031829902
Census Tract 8299.03; Cook County; Illinois,4068,410,3411,110,17,031,829903,10.1,83.8,2.7,17031829903
Census Tract 8299.04; Cook County; Illinois,4166,1828,2013,134,17,031,829904,43.9,48.3,3.2,17031829904
Census Tract 8300.01; Cook County; Illinois,2202,1389,97,474,17,031,830001,63.1,4.4,21.5,17031830001
Census Tract 8300.03; Cook County; Illinois,8195,257,7284,279,17,031,830003,3.1,88.9,3.4,17031830003
Census Tract 8300.04; Cook County; Illinois,6874,558,5882,153,17,031,830004,8.1,85.6,2.2,17031830004
Census Tract 8300.05; Cook County; Illinois,3664,624,2860,11,17,031,830005,17.0,78.1,0.3,17031830005
Census Tract 8300.06; Cook County; Illinois,2644,524,1829,19,17,031,830006,19.8,69.2,0.7,17031830006
Census Tract 8300.07; Cook County; Illinois,4947,294,4357,296,17,031,830007,5.9,88.1,6.0,17031830007
Census Tract 8300.08; Cook County; Illinois,4234,298,3540,86,17,031,830008,7.0,83.6,2.0,17031830008
Census Tract 8301; Cook County; Illinois,3199,336,2591,184,17,031,830100,10.5,81.0,5.8,17031830100
Census Tract 8302.01; Cook County; Illinois,4822,429,4255,26,17,031,830201,8.9,88.2,0.5,17031830201
Census Tract 8302.02; Cook County; Illinois,3800,876,2431,390,17,031,830202,23.1,64.0,10.3,17031830202
Census Tract 8303; Cook County; Illinois,5062,785,3879,322,17,031,830300,15.5,76.6,6.4,17031830300
Census Tract 8304; Cook County; Illinois,3778,617,2673,380,17,031,830400,16.3,70.8,10.1,17031830400
Census Tract 8305; Cook County; Illinois,3948,20,32,3896,17,031,830500,0.5,0.8,98.7,17031830500
Census Tract 8306; Cook County; Illinois,4788,1939,852,1326,17,031,830600,40.5,17.8,27.7,17031830600
Census Tract 8307; Cook County; Illinois,4249,1515,1685,561,17,031,830700,35.7,39.7,13.2,17031830700
Census Tract 8308; Cook County; Illinois,2415,1738,107,233,17,031,830800,72.0,4.4,9.6,17031830800
Census Tract 8309; Cook County; Illinois,2957,1695,70,935,17,031,830900,57.3,2.4,31.6,17031830900
Census Tract 8310; Cook County; Illinois,2224,1894,37,176,17,031,831000,85.2,1.7,7.9,17031831000
Census Tract 8311; Cook County; Illinois,7191,3092,104,3613,17,031,831100,43.0,1.4,50.2,17031831100
Census Tract 8312; Cook County; Illinois,4710,375,173,4126,17,031,831200,8.0,3.7,87.6,17031831200
Census Tract 8313; Cook County; Illinois,1176,6,254,860,17,031,831300,0.5,21.6,73.1,17031831300
Census Tract 8314; Cook County; Illinois,2962,422,1505,778,17,031,831400,14.2,50.8,26.3,17031831400
Census Tract 8315; Cook County; Illinois,3859,1118,353,2126,17,031,831500,29.0,9.1,55.1,17031831500
Census Tract 8316; Cook County; Illinois,7221,2257,573,4051,17,031,831600,31.3,7.9,56.1,17031831600
Census Tract 8317; Cook County; Illinois,2224,978,61,1024,17,031,831700,44.0,2.7,46.0,17031831700
Census Tract 8318; Cook County; Illinois,7918,3109,262,1423,17,031,831800,39.3,3.3,18.0,17031831800
Census Tract 8319; Cook County; Illinois,3074,2360,70,357,17,031,831900,76.8,2.3,11.6,17031831900
Census Tract 8320; Cook County; Illinois,1701,1317,52,139,17,031,832000,77.4,3.1,8.2,17031832000
Census Tract 8321; Cook County; Illinois,3592,1823,1019,439,17,031,832100,50.8,28.4,12.2,17031832100
Census Tract 8322; Cook County; Illinois,3216,2389,93,257,17,031,832200,74.3,2.9,8.0,17031832200
Census Tract 8323; Cook County; Illinois,1938,1271,158,251,17,031,832300,65.6,8.2,13.0,17031832300
Census Tract 8324; Cook County; Illinois,3558,2164,197,936,17,031,832400,60.8,5.5,26.3,17031832400
Census Tract 8325; Cook County; Illinois,3277,2440,143,366,17,031,832500,74.5,4.4,11.2,17031832500
Census Tract 8326; Cook County; Illinois,4348,3771,40,161,17,031,832600,86.7,0.9,3.7,17031832600
Census Tract 8329; Cook County; Illinois,2092,1007,54,148,17,031,832900,48.1,2.6,7.1,17031832900
Census Tract 8330; Cook County; Illinois,4677,3782,179,83,17,031,833000,80.9,3.8,1.8,17031833000
Census Tract 8331; Cook County; Illinois,8469,5169,503,611,17,031,833100,61.0,5.9,7.2,17031833100
Census Tract 8333; Cook County; Illinois,2686,1107,113,234,17,031,833300,41.2,4.2,8.7,17031833300
Census Tract 8339; Cook County; Illinois,2696,41,1269,1331,17,031,833900,1.5,47.1,49.4,17031833900
Census Tract 8340; Cook County; Illinois,3274,0,3046,0,17,031,834000,0.0,93.0,0.0,17031834000
Census Tract 8342; Cook County; Illinois,5689,5,5663,21,17,031,834200,0.1,99.5,0.4,17031834200
Census Tract 8343; Cook County; Illinois,6186,3,5764,49,17,031,834300,0.0,93.2,0.8,17031834300
Census Tract 8344; Cook County; Illinois,4263,482,3072,123,17,031,834400,11.3,72.1,2.9,17031834400
Census Tract 8345; Cook County; Illinois,1572,20,1462,0,17,031,834500,1.3,93.0,0.0,17031834500
Census Tract 8346; Cook County; Illinois,1825,21,1560,228,17,031,834600,1.2,85.5,12.5,17031834600
Census Tract 8347; Cook County; Illinois,1344,15,1099,196,17,031,834700,1.1,81.8,14.6,17031834700
Census Tract 8348; Cook County; Illinois,1683,18,1549,93,17,031,834800,1.1,92.0,5.5,17031834800
Census Tract 8349; Cook County; Illinois,905,9,874,1,17,031,834900,1.0,96.6,0.1,17031834900
Census Tract 8350; Cook County; Illinois,5549,87,1904,3433,17,031,835000,1.6,34.3,61.9,17031835000
Census Tract 8351; Cook County; Illinois,4666,112,583,3928,17,031,835100,2.4,12.5,84.2,17031835100
Census Tract 8352; Cook County; Illinois,2276,348,178,1677,17,031,835200,15.3,7.8,73.7,17031835200
Census Tract 8355; Cook County; Illinois,1393,51,1128,180,17,031,835500,3.7,81.0,12.9,17031835500
Census Tract 8356; Cook County; Illinois,749,0,697,41,17,031,835600,0.0,93.1,5.5,17031835600
Census Tract 8358; Cook County; Illinois,1852,0,1642,178,17,031,835800,0.0,88.7,9.6,17031835800
Census Tract 8360; Cook County; Illinois,3022,117,2752,46,17,031,836000,3.9,91.1,1.5,17031836000
Census Tract 8361; Cook County; Illinois,1827,51,1637,12,17,031,836100,2.8,89.6,0.7,17031836100
Census Tract 8362; Cook County; Illinois,1709,986,153,156,17,031,836200,57.7,9.0,9.1,17031836200
Census Tract 8363; Cook County; Illinois,1744,651,798,57,17,031,836300,37.3,45.8,3.3,17031836300
Census Tract 8364; Cook County; Illinois,3783,108,3227,246,17,031,836400,2.9,85.3,6.5,17031836400
Census Tract 8365; Cook County; Illinois,1522,185,1315,17,17,031,836500,12.2,86.4,1.1,17031836500
Census Tract 8366; Cook County; Illinois,2275,826,332,978,17,031,836600,36.3,14.6,43.0,17031836600
Census Tract 8367; Cook County; Illinois,2507,84,1941,482,17,031,836700,3.4,77.4,19.2,17031836700
Census Tract 8368; Cook County; Illinois,2635,97,2508,22,17,031,836800,3.7,95.2,0.8,17031836800
Census Tract 8369; Cook County; Illinois,1994,55,1604,254,17,031,836900,2.8,80.4,12.7,17031836900
Census Tract 8370; Cook County; Illinois,1843,168,1453,192,17,031,837000,9.1,78.8,10.4,17031837000
Census Tract 8371; Cook County; Illinois,1515,223,747,481,17,031,837100,14.7,49.3,31.7,17031837100
Census Tract 8373; Cook County; Illinois,2515,77,2371,19,17,031,837300,3.1,94.3,0.8,17031837300
Census Tract 8374; Cook County; Illinois,2186,108,1716,333,17,031,837400,4.9,78.5,15.2,17031837400
Census Tract 8378; Cook County; Illinois,2875,517,1794,399,17,031,837800,18.0,62.4,13.9,17031837800
Census Tract 8380; Cook County; Illinois,2671,436,1637,342,17,031,838000,16.3,61.3,12.8,17031838000
Census Tract 8381; Cook County; Illinois,1501,526,827,82,17,031,838100,35.0,55.1,5.5,17031838100
Census Tract 8382; Cook County; Illinois,1834,599,492,355,17,031,838200,32.7,26.8,19.4,17031838200
